movieId,aveRm
6510,3
6514,0.5
6515,4.5
6516,3.5
6517,2.25
6523,2.5
6527,3
6528,2
6530,4.25
6533,4.5
6534,2.561
6535,2.409
6536,3.667
6537,3.044
6538,3.6
6539,3.779
6541,2.625
6542,3.5
6545,4.5
6547,2.25
6548,2.882
6549,3.5
6550,2.962
6551,4
6552,3.625
6553,4
6554,1.25
6557,0.5
6558,2.333
6559,2.5
6560,2
6561,3
6563,2.5
6564,2.647
6565,3.694
6566,2
6567,3.5
6568,3.25
6571,4
6572,3.5
6573,4
6574,1
6577,3.5
6578,3.5
6579,4
6581,2.5
6582,2.333
6583,4
6584,3.167
6586,3.094
6587,1.5
6588,4
6591,4.333
6592,4
6593,3.208
6595,3.321
6596,3.5
6597,3
6598,3.5
6603,2.5
6604,4
6609,3.5
6611,5
6612,4.25
6614,2.667
6615,2.333
6616,2.75
6617,3.944
6618,3.824
6619,2.917
6620,3.833
6624,1.9
6625,2.5
6628,2
6629,3.5
6631,1.5
6636,3.75
6638,2.167
6639,3.429
6643,2.625
6644,4
6645,3.786
6650,3.333
6654,3.5
6656,4
6658,3.375
6659,3.438
6660,3.5
6662,3.455
6663,3.4
6664,3.5
6665,4.5
6666,4.3
6667,3.5
6669,3.417
6670,2.25
6671,4
6678,3.5
6679,4
6684,4
6686,2.7
6687,2
6688,3.5
6689,4
6691,2.5
6692,2
6695,1.875
6696,2.5
6699,3
6702,2.3
6705,2.5
6706,3.5
6707,2.875
6708,3.721
6709,3.214
6710,3.625
6711,4.034
6713,3.8
6715,3.5
6718,2.5
6720,2.5
6721,3.357
6722,2.5
6723,3
6724,3.6
6731,3.625
6732,3.75
6734,2
6744,2.25
6746,2
6748,3
6750,2.833
6751,2.5
6752,3.5
6753,3.5
6754,3.5
6755,3.321
6760,3
6763,2.429
6764,3.147
6765,3.278
6768,4
6769,3
6770,3.5
6772,3
6773,3.705
6774,3.688
6775,4
6776,4.167
6777,3.6
6780,3.25
6782,4
6783,3.5
6785,3.75
6786,3.875
6787,4.019
6788,2
6789,4
6790,3.5
6791,4.4
6793,1.773
6794,1.5
6796,3.722
6797,3
6798,2.75
6800,2.333
6803,3.5
6804,2
6807,3.95
6808,4
6809,3
6810,2.5
6811,2.5
6812,2.25
6814,3
6816,4
6817,3
6818,5
6820,4
6821,3
6827,0.833
6832,3.6
6835,5
6836,3.5
6837,3
6850,2.333
6851,2.75
6852,3.625
6853,1
6856,4
6857,3.769
6858,3.75
6860,2
6862,3.5
6863,3.402
6867,3.583
6868,3.429
6869,3.833
6870,3.712
6872,1.125
6873,3.175
6874,3.962
6879,3.441
6880,1.857
6881,3.071
6882,2.5
6883,3
6884,3
6885,2.833
6886,3.5
6887,4.1
6888,2.275
6889,3
6890,3.556
6893,3.85
6898,3.333
6899,3.5
6902,4
6909,3.25
6911,3.5
6912,3.5
6918,3.75
6920,3.5
6927,4
6932,3.5
6934,3.152
6935,4
6936,3.692
6938,4
6939,4
6942,3.788
6944,3.5
6945,4.25
6946,2.75
6947,3.639
6948,4
6949,3.5
6950,3.667
6951,2.1
6952,3.111
6953,3.3
6954,4
6957,3.365
6958,2.5
6959,2
6961,4
6962,3.5
6963,4.25
6965,3.5
6966,3.833
6967,0.5
6969,4.5
6970,3.75
6971,4
6973,2.5
6974,3
6975,3.2
6978,3.25
6979,3.31
6981,3.75
6982,3.5
6983,5
6984,4
6985,3.9
6986,3
6987,3.857
6989,3.5
6990,3.5
6992,2.75
6993,3.769
6994,3.25
6996,1.857
6997,3
6998,2
6999,2.25
7000,3
7001,3.75
7004,2.882
7005,1.5
7007,3.5
7008,4.5
7009,3.333
7010,3.5
7012,3
7013,4
7015,3.167
7016,1.5
7017,3.5
7018,3.9
7019,2.75
7022,3.933
7023,4.5
7024,3.667
7025,3.75
7026,2.375
7027,3.2
7028,3.571
7030,2.75
7031,4
7032,4
7033,3.125
7034,3.812
7036,3.143
7037,4.5
7038,4
7040,2.5
7041,2.5
7044,3.8
7045,3.167
7046,2.5
7047,2.5
7048,3.375
7049,3
7050,3.75
7051,3.5
7052,3
7053,4
7054,3.5
7055,4
7056,4.25
7057,3.5
7058,3.5
7059,3.75
7060,4
7061,4
7062,4
7063,4
7064,3.25
7065,2
7067,3.25
7069,3.5
7070,4
7071,5
7072,3.5
7073,2.5
7074,3.5
7075,3.5
7076,3.875
7078,3.833
7079,3.5
7080,4
7082,3.75
7083,3
7084,3.75
7085,3.25
7086,3.5
7087,4
7088,4
7089,4
7090,3.921
7091,4
7092,3.5
7093,3.75
7096,5
7099,4
7101,3
7102,2.5
7103,3.5
7104,2.667
7107,2.75
7108,3.25
7109,3
7114,0.5
7115,2.6
7116,3.125
7117,2.3
7118,3.75
7121,4.75
7122,5
7123,3.444
7124,3.167
7125,2
7127,3.5
7131,3
7132,4.111
7134,4
7137,3.55
7139,3.857
7141,4
7142,3
7143,3.903
7147,3.833
7149,3.647
7150,2.8
7151,3.375
7153,4.119
7154,2.8
7155,2.625
7156,4.308
7158,3.778
7160,3.529
7161,1.938
7162,3.292
7163,2.912
7164,3.083
7165,3
7167,3
7169,3.938
7171,3.5
7173,3.042
7175,2.25
7176,3.5
7177,3.5
7178,3
7179,2.5
7181,3.5
7184,4.5
7190,3.5
7191,2
7192,3
7193,3
7202,3
7205,3
7206,3.833
7208,3.75
7209,3.5
7211,3.5
7212,4.25
7215,3.5
7216,4.167
7217,4
7218,4.5
7219,4
7222,3.25
7223,2.5
7225,3.667
7228,2.5
7234,4.25
7235,3.417
7236,4
7238,4
7243,3.5
7245,1
7247,3.455
7248,3.5
7251,4
7254,3.63
7255,2.812
7256,4
7257,2
7258,2.75
7259,2.125
7260,3.5
7261,2.167
7262,2
7263,3.35
7264,4
7265,3.731
7266,4
7282,1
7285,3.611
7292,2.5
7293,3.553
7294,3.25
7297,3.667
7299,3.667
7301,3.5
7302,3.5
7303,4
7304,4
7305,2.5
7306,3
7307,3
7308,2.5
7310,3.333
7311,3.667
7312,0.5
7315,2
7316,2.375
7317,3.133
7318,2.615
7319,2.083
7320,3.4
7321,2.75
7323,3.804
7324,3.318
7325,3.286
7326,3.5
7327,3.75
7328,3.5
7333,4.25
7335,4
7336,3.5
7340,2.75
7344,3.5
7345,4
7346,3.125
7347,3.3
7348,3.5
7349,3
7352,4
7354,3.333
7357,3.5
7360,3.906
7361,4.16
7362,3.25
7364,4
7366,2.938
7367,2.571
7368,3.5
7369,2.25
7371,4.025
7372,3
7373,3.378
7375,3.071
7376,3
7377,3.5
7379,3.5
7380,3.357
7381,3.143
7382,4.25
7386,3.75
7387,3.975
7390,1.5
7394,2.5
7395,2.75
7396,4
7411,1.5
7414,2.5
7419,3.786
7438,3.868
7439,3.5
7440,3.25
7443,3.5
7444,3.19
7445,3.629
7448,2.75
7449,2.5
7450,2.75
7451,3.756
7454,2.708
7455,3
7457,3.5
7458,3.427
7459,4.5
7460,3.583
7477,2.5
7479,4
7481,4
7482,4.038
7486,4.75
7487,4
7492,4
7493,4
7541,3.25
7560,4
7561,3.5
7562,2.5
7564,2.5
7566,4
7569,3.833
7570,3.312
7572,4.5
7573,3.125
7579,3.667
7581,3.25
7584,4
7587,4
7614,4.5
7615,4.5
7616,2.5
7618,3.5
7619,3.667
7620,4
7624,2.75
7636,0.5
7646,3
7647,3.75
7649,2.8
7650,2
7657,3.75
7669,3.556
7698,3.7
7700,3.3
7701,1.786
7702,3.5
7704,2
7705,4
7706,4.125
7707,2
7708,2
7713,4
7714,4
7716,3.5
7720,2.75
7727,3
7728,3.667
7730,3
7742,0.5
7743,3.5
7745,4
7748,3.875
7749,4
7753,3.5
7756,4
7757,3.5
7762,3.625
7766,4
7767,4.75
7772,3.5
7773,4
7781,1.5
7782,3
7786,3.5
7789,4
7802,3.938
7810,3.333
7811,4
7812,3.667
7815,5
7820,3.75
7822,3
7826,3.5
7831,3.5
7832,3.5
7833,3.5
7834,2.833
7835,3.5
7839,3.5
7840,3.167
7841,3.75
7842,4.375
7843,4.5
7844,3.5
7845,2.7
7846,3
7879,3.5
7882,3
7883,2
7884,3.25
7888,4.25
7889,3.75
7891,3
7894,3.5
7895,3.5
7896,3.5
7899,4.5
7900,3
7916,3.5
7920,3.5
7924,3.5
7925,4.25
7926,4
7930,3.75
7932,3.667
7934,4
7936,4
7937,3.5
7938,3.5
7939,4.5
7940,4.5
7943,4
7944,3
7951,2
7976,4.5
7979,3.5
7980,3.786
7981,4.333
7982,3.25
7983,4.2
7984,4
7986,1
7987,2.5
7988,2
7991,3.667
7993,2.5
8008,4
8010,4
8011,4
8012,3.667
8014,4.25
8015,3.5
8016,4
8019,4
8024,3.5
8025,4.5
8033,3.667
8035,2
8042,4
8043,1.5
8044,3.667
8045,2
8057,3
8092,3
8093,3.5
8094,3.5
8117,4
8118,4
8119,3
8121,2
8125,4
8126,3.5
8128,4.1
8131,3.5
8132,4.333
8136,0.5
8137,0.5
8138,2.25
8142,4.25
8143,3.5
8147,4
8153,2.5
8154,3.75
8157,3.5
8158,4
8167,4
8169,3.286
8183,3.167
8188,3.5
8189,3
8190,4
8191,4
8195,4
8196,3.5
8197,4
8199,2.5
8207,4.083
8225,4
8228,3.618
8232,3.5
8235,4
8236,0.5
8238,5
8239,4
8241,4
8253,3.4
8254,4.25
8261,4.167
8264,3.5
8266,2.7
8268,4.25
8270,3.75
8275,3.5
8290,0.75
8293,3.5
8302,3.5
8327,4.25
8331,4
8335,3.5
8336,3.5
8337,4
8338,4
8340,3.786
8341,3.833
8360,3.576
8361,3.05
8362,2.75
8363,3.75
8364,3.375
8366,3.893
8368,3.914
8369,2.667
8370,3.958
8371,3.304
8372,2.3
8373,2.25
8375,2.5
8376,3.324
8378,4
8379,3
8380,2.5
8382,2.5
8383,1
8385,3
8387,0.8
8391,3
8402,2
8405,4.5
8410,3.5
8424,4
8425,2
8426,4
8427,1.5
8446,2.5
8447,1
8450,3
8451,3.25
8454,3.5
8456,4
8458,3.5
8459,3.5
8461,3.5
8462,3
8463,4
8464,3.51
8465,3.5
8477,4.5
8481,3
8482,2
8484,4.5
8487,3.5
8491,3.667
8492,3.25
8493,3.083
8494,0.5
8495,2.5
8500,2.5
8501,3.625
8502,3
8506,2.25
8507,3.167
8511,4.5
8512,3.5
8518,3.5
8521,2
8526,2.5
8528,3.551
8529,3.319
8530,3.75
8531,2.833
8532,2.5
8533,3.566
8534,3.5
8535,4
8542,4
8571,3.5
8574,1.5
8575,3
8577,4
8578,3.25
8580,5
8581,4
8582,4.25
8587,3.5
8588,4
8591,3.5
8593,4
8596,3.25
8600,3.75
8601,4
8604,3.2
8605,3.25
8607,3.9
8609,3.25
8610,2.5
8611,3.5
8614,3
8617,3
8620,1.5
8622,3.486
8623,3.273
8626,1.5
8632,0.5
8633,3.571
8636,3.804
8638,3.7
8640,2.962
8641,3.772
8643,3.278
8644,3.492
8645,3.938
8650,3.5
8656,3.75
8665,3.787
8666,1.333
8667,3.5
8670,4
8677,1.25
8684,3.5
8685,3.5
8690,4
8695,3
8711,3
8712,3
8713,3
8714,2.5
8718,3.5
8720,2
8724,4.25
8727,2
8730,4
8738,5
8743,3
8748,4
8753,3.5
8754,4
8755,3
8771,3
8772,0.5
8773,3
8774,3.5
8778,3.75
8781,3.042
8782,2.75
8783,3.192
8784,3.708
8795,4.5
8796,3.1
8798,3.761
8799,2.167
8800,4.5
8804,5
8807,3.456
8808,2.5
8809,3.25
8810,2.824
8813,4
8814,2
8815,2.5
8827,4
8830,1.75
8831,3.5
8832,3.25
8833,3.5
8835,2.333
8836,3.333
8838,4.167
8840,1
8844,3
8848,3.5
8860,2.857
8861,2.929
8864,2.667
8865,2.639
8866,3.111
8869,3.333
8870,2.5
8873,3.796
8874,4.006
8875,4
8879,3.25
8880,3.429
8894,1.5
8905,2.5
8906,2.667
8907,2.346
8908,3.667
8910,3.452
8911,5
8912,1.75
8914,3.794
8915,3.5
8916,3
8917,3.469
8918,3
8919,4.25
8920,3.5
8921,3.5
8928,3.667
8933,4
8934,1
8937,3.562
8938,4
8939,3.667
8943,1.75
8946,2.75
8947,2.3
8948,2.333
8949,3.744
8950,3.987
8951,3
8952,3.5
8954,4
8955,3
8957,3.182
8958,3.684
8959,2.5
8961,3.836
8964,3
8965,3.136
8966,3.125
8967,1.75
8968,3.583
8969,3.025
8970,3.609
8972,3.263
8973,3.75
8974,3
8977,2.2
8978,2.5
8979,4
8981,3.719
8982,3
8983,3.52
8984,3.291
8985,2.857
8987,3
8989,3.5
8998,4
9004,2
9005,2
9008,2.5
9010,4.1
9018,4.333
25746,3
25750,3
25752,4
25753,4
25757,4
25769,4.5
25771,4.5
25773,4
25782,0.5
25788,3.75
25795,3.5
25797,3.5
25805,4.5
25825,3.375
25826,3.5
25827,3.5
25833,4
25834,4
25841,4.167
25850,3
25856,3.25
25865,4
25870,3.5
25886,4
25887,5
25898,4
25905,3.5
25906,5
25923,3.5
25927,3
25937,3.333
25940,3.5
25946,3.5
25947,5
25952,4
25959,2.5
25962,3
25963,4
25996,3.5
25999,3.5
26002,3.5
26003,4.5
26038,4
26048,4.5
26052,2.75
26059,4.5
26073,5
26078,5
26082,4.5
26084,3.9
26095,0.5
26116,4.5
26122,4.5
26124,2
26131,4.3
26133,4
26142,2
26147,5
26150,4.5
26151,3.5
26152,3
26158,4
26159,3.75
26169,5
26171,3.167
26172,3
26176,2.5
26183,4.25
26184,3.5
26195,3
26198,2.75
26225,4.5
26231,4
26236,4
26237,4
26242,3.2
26249,3.75
26258,3.9
26265,4.5
26283,3
26285,2.5
26303,4
26308,4
26313,4
26317,3.5
26322,3.125
26326,4.5
26340,3.667
26344,3
26347,4
26350,5
26357,4
26359,4.5
26365,2.5
26366,5
26375,3.667
26386,3.5
26391,2.5
26394,4
26399,3.5
26401,5
26409,2.75
26413,3.25
26422,3.167
26429,4
26444,4
26453,4
26464,3
26467,3
26471,4.375
26472,3.5
26492,3
26498,3
26504,3.25
26510,2.25
26523,3.5
26524,4.5
26527,4
26528,4.5
26539,3
26542,3
26547,4.25
26554,4.25
26555,2.75
26562,3
26564,3.5
26567,2
26578,4.167
26585,3.833
26587,5
26590,2
26593,2
26599,4
26603,4.5
26606,4.25
26612,4
26614,3.389
26622,3
26629,2
26630,3
26631,3.75
26645,4
26649,3.75
26662,4.059
26676,2.5
26680,3.8
26681,4
26686,1.5
26693,4
26694,3.5
26695,3.5
26696,0.5
26700,2.25
26701,3
26704,4
26712,4
26713,4.5
26717,0.5
26726,2.5
26729,3.8
26732,4
26736,4.5
26741,1.5
26743,2.5
26745,2.5
26750,3.25
26761,3
26764,1.25
26765,2.75
26776,3.893
26777,4
26778,3
26782,2
26791,1.5
26792,1.5
26796,3.5
26797,3
26810,4.833
26812,2.75
26819,2.5
26828,1.5
26838,3
26840,5
26849,5
26854,2.5
26861,3.5
26865,3.375
26870,2.667
26871,2.25
26875,4
26887,3
26900,3
26901,2.5
26903,3.8
26913,1.5
26928,5
26940,2.5
26947,2.5
26958,3.5
26965,3.5
26974,3.167
26985,4.5
26999,3
27002,3.5
27003,3
27006,3.5
27008,1
27020,3.4
27022,4
27032,3.5
27036,3
27074,1.5
27075,3
27105,2.5
27124,2
27134,4
27140,3
27155,2
27156,4.3
27176,4.5
27178,4
27186,4
27193,3.875
27246,4
27251,2.75
27255,3.5
27266,4.071
27306,1.5
27311,3.5
27317,3.75
27320,5
27328,4.5
27329,4
27368,4
27369,4
27370,4.5
27373,5
27397,4.25
27408,3.333
27416,3.75
27420,2
27426,2.5
27434,1.5
27441,3.25
27450,2.5
27473,2.5
27478,3
27480,4.5
27482,3.75
27491,3
27513,3
27523,5
27537,3.5
27539,2.5
27549,1.5
27555,3.75
27563,4.333
27584,3.5
27592,3.8
27595,0.5
27604,3.125
27611,3.816
27618,2.75
27619,4.5
27627,4.5
27644,3.5
27660,3.7
27664,3.25
27667,3
27674,3.75
27683,2
27685,1.75
27689,2.5
27692,3.5
27695,3
27704,5
27705,1.5
27706,3.16
27708,4
27716,4.5
27721,3.667
27722,4.167
27728,2.167
27731,3.75
27741,3.833
27744,4.5
27746,3
27751,5
27762,2.5
27768,3.75
27769,3
27772,2.583
27773,4.09
27776,4.5
27778,3
27784,1.5
27788,3
27790,3.5
27793,1.5
27801,4
27802,3
27803,4
27808,3.364
27815,3.909
27816,2.5
27820,4
27821,3.25
27822,2.7
27826,4
27829,3.5
27830,2.5
27831,3.816
27834,4.333
27837,2.875
27838,3.75
27839,2.3
27846,3.9
27850,3.75
27865,2.75
27866,3.5
27869,4.5
27873,3.167
27878,3.875
27879,4.125
27882,4
27899,2.75
27904,3.614
27905,3.5
27912,3.3
30707,3.846
30745,4.75
30749,3.792
30793,3
30803,4.5
30810,3.486
30812,3.529
30816,3.167
30818,2
30820,3.833
30822,3.455
30825,3.106
30846,3.5
30848,3.167
30850,3.75
30883,1.5
30890,3
30894,2.5
30898,3.167
30994,4
31000,2.5
31030,4
31038,4
31049,2.5
31083,2
31086,3.5
31101,3.5
31114,3
31116,3.833
31123,2.5
31150,2
31162,3
31184,3.833
31193,3.5
31221,2.05
31223,2
31225,3.071
31260,3.5
31297,3.5
31309,3.5
31364,4.7
31367,2
31410,3.875
31420,3.188
31422,0.5
31424,0.5
31427,2.333
31431,2
31433,3.136
31435,4.5
31437,4.25
31445,2.25
31522,5
31545,4
31553,1
31590,3
31610,4
31617,3
31658,4.075
31660,3
31664,3.5
31685,3.167
31692,0.5
31694,3.25
31696,3.471
31698,1
31700,3.167
31702,4
31737,3.5
31804,3.25
31851,3
31867,3
31878,3.579
31903,4
31909,4
31921,2.5
31923,4
31925,4
31952,3.5
31973,3.5
32009,2.667
32011,2.167
32017,2.714
32019,2.438
32022,3.667
32029,3.05
32031,3.026
32058,2
32060,3
32116,2.5
32139,4
32179,4
32213,2.667
32234,4
32243,3.5
32289,3.375
32291,3.1
32294,3.5
32296,2.25
32298,2.333
32300,2.833
32302,4
32314,3.5
32387,4.25
32392,2.5
32440,2
32442,2.5
32456,4.25
32460,4.25
32469,4.5
32511,4.5
32515,2.5
32554,3.833
32582,4.75
32584,3.125
32587,3.857
32589,2
32596,3.071
32598,2.938
32600,3.5
32620,3.5
32632,3.5
32649,4
32657,4.25
32659,2.5
32666,1
32728,4
32743,3
32770,4.25
32799,3.5
32862,4
32875,3
32892,2.75
32898,3.5
32906,3.5
32914,3
32917,4
33004,3.42
33085,2.25
33090,4
33124,3.5
33126,2.5
33132,1.5
33138,5
33145,3
33148,2.5
33154,4
33158,2
33162,3.5
33164,1.833
33166,3.89
33171,2
33188,2.5
33201,4.5
33237,4
33294,2.5
33310,4.5
33312,3.5
33421,3.667
33435,3.5
33437,3.444
33493,3.429
33495,2.643
33499,2.5
33558,3
33564,4.5
33615,3.375
33629,2.5
33639,3.333
33644,2.5
33646,3.111
33649,5
33660,4.088
33669,3.071
33672,3
33677,3.5
33679,3.28
33681,1.75
33683,3.75
33725,3.167
33779,4.5
33781,3
33794,3.862
33801,3
33815,3
33826,2.5
33830,3.167
33834,3.125
33836,2.269
33838,3.5
33880,3.75
33893,4.5
33896,3.333
33903,4
33966,1.5
34018,3
34048,3.15
34072,3.556
34129,3
34143,2
34148,3
34150,2.764
34153,3.833
34162,3.509
34164,3.5
34271,3.75
34292,1.5
34312,5
34319,3.355
34321,3
34323,3.714
34326,3
34330,3
34332,2.917
34334,2.5
34336,2
34338,3.35
34359,4
34397,3
34405,3.94
34437,3.476
34450,4.5
34520,2.083
34523,2
34528,3.667
34530,2.833
34532,3
34534,3.571
34536,3.167
34540,3
34542,3.7
34800,1.5
34811,2.5
35015,3.5
35347,1
35807,4
35836,3.547
35957,3.389
36276,2.5
36289,4
36363,3.75
36397,1.5
36401,2.625
36477,4
36509,2.667
36517,3.462
36519,3.219
36525,2.688
36527,3.571
36529,3.714
36533,2.25
36535,3.778
36537,3.333
36708,3.708
36850,3.75
36931,3.5
37211,3
37240,3.5
37380,2.15
37382,2.875
37384,3.269
37386,2.762
37444,4
37475,3
37477,2.5
37495,3.5
37545,3.25
37720,2.917
37727,2.864
37729,3.534
37731,3.722
37733,3.5
37736,3.5
37739,3.3
37741,3.87
37830,3.55
37844,2
37853,2.5
37857,3.611
38038,3.633
38061,4.071
38095,4.167
38159,4.5
38164,4
38198,4
38294,2.5
38304,4.625
38388,4.25
38583,2.5
38798,3.125
38886,3.444
38992,3.5
39183,3.559
39231,3.5
39234,3.5
39292,3.775
39307,2.5
39381,3.562
39400,2.1
39414,3
39427,3
39435,2.9
39444,3.389
39446,2.808
39449,2.6
39516,4.5
39715,2.143
39801,2.75
39869,4.125
40148,3.357
40278,3.676
40339,2.286
40412,4.75
40414,3.7
40478,2.5
40491,5
40578,3
40581,2.917
40583,3.531
40597,2
40614,3.25
40617,3
40629,3.556
40697,2.25
40723,3.25
40732,3.545
40815,3.817
40819,3.756
40826,3.15
40851,3.375
40870,3.5
40946,2
40955,3.875
40959,3.667
40962,3.333
40966,3.5
41014,4
41285,3.441
41527,4
41566,3.444
41569,3.4
41571,3.583
41573,2.875
41617,2.75
41627,3.5
41712,4
41716,3.214
41724,4.5
41769,2.5
41828,4.5
41863,4
41997,3.81
42002,3.389
42004,3.5
42007,2.833
42009,1.875
42011,2.182
42013,2.75
42015,3
42018,2
42176,4
42191,3.75
42285,3
42418,3.2
42422,4.5
42556,5
42559,3
42602,3.5
42632,4
42638,2.5
42718,3.8
42723,2.864
42725,2.571
42728,3.6
42730,3.75
42732,3.5
42734,3.25
42738,3.094
42740,3.5
42761,4.5
42943,2.5
42946,4
43289,4
43333,3.5
43376,4.625
43396,3.786
43419,1
43460,3.333
43549,3.5
43556,2.75
43558,2
43560,3.167
43677,2
43679,2.833
43684,4.5
43708,3.167
43744,3.5
43836,2.857
43869,3.5
43871,2.75
43904,1.3
43908,3
43912,2
43914,4
43917,3
43919,0.833
43921,3.3
43928,1.923
43930,3
43932,1.75
43936,3
44004,3.25
44020,2.75
44022,3.217
44189,4
44191,3.885
44193,3.75
44195,4.028
44197,3
44199,3.8
44204,3.25
44225,2
44238,2.5
44241,2
44243,0.5
44301,3.5
44397,3.083
44399,1.25
44511,3.5
44555,4.118
44597,4
44613,3.75
44633,4.5
44657,3
44665,3.855
44694,3.812
44709,3.8
44719,2.5
44731,1.333
44759,2.167
44761,3.875
44773,3
44777,4.5
44788,3.5
44828,3
44840,2.773
44849,2.5
44851,5
44864,3.25
44889,4.75
44929,4.25
44931,4.5
44937,4
44943,5
44972,2.25
44974,3.5
45028,3.667
45062,2.75
45074,2.5
45081,2.958
45106,3
45175,3.75
45183,3
45186,3.589
45208,2
45210,4.143
45221,2.583
45361,1.5
45382,3.25
45431,3.429
45440,3.333
45442,2.875
45447,3.122
45499,3.356
45501,2.591
45503,5
45517,3.378
45635,3
45648,2.5
45658,2
45662,2.3
45666,2.464
45668,3.1
45672,2.978
45720,3.559
45722,3.507
45726,2.167
45728,3.885
45730,2.833
45732,1.583
45880,3.192
45928,3.7
45950,3.577
45969,2.5
46062,2
46105,4.5
46231,2
46322,3.125
46335,2.091
46337,2.25
46347,4
46367,2
46530,3.08
46559,3.5
46572,3.5
46574,2.5
46578,3.883
46664,2.5
46723,3.5
46772,2.5
46850,4
46855,4.5
46862,3.5
46865,1
46948,3.111
46965,2.643
46967,3.375
46970,3.25
46972,3.239
46974,2.667
46976,3.693
47044,2.75
47099,3.793
47122,2.722
47124,3.25
47200,3.429
47202,4
47254,3.5
47261,2.833
47382,3.5
47384,2.5
47404,4.25
47423,4
47446,3.5
47465,3
47491,4.167
47516,2
47518,2.929
47538,2.5
47566,4
47610,3.779
47629,3.731
47640,3.5
47644,3
47646,4
47721,3.5
47725,3.5
47736,5
47774,3
47793,2.5
47810,1
47894,3.75
47937,3
47950,3.2
47952,3
47970,3.833
47978,2.5
47997,3.722
47999,4.071
48001,4
48032,4
48043,3.5
48045,4
48082,3.864
48142,3.25
48150,3
48161,3
48214,3.5
48262,4
48304,3.605
48319,2
48322,3.571
48326,3
48342,4
48385,3.346
48394,3.815
48412,3
48414,3
48416,2.5
48516,4.252
48518,2.5
48520,2.833
48560,2.5
48593,2.5
48596,2.75
48598,3.75
48638,3.5
48649,4.5
48678,2.75
48696,3.875
48698,4.5
48738,3.975
48741,4
48744,4
48774,3.945
48780,4.006
48783,3.455
48872,4.5
48877,3.045
48879,3.25
48883,3.25
48982,3.5
48997,3.25
49013,2.75
49110,2
49130,3.667
49132,3
49220,2.375
49263,3
49265,4
49272,3.944
49274,2.682
49276,1.333
49278,3.3
49280,3.833
49284,2.667
49286,3.208
49314,3
49347,3.833
49389,2.5
49396,3.444
49524,3.5
49530,3.764
49647,3.333
49649,2.333
49651,3.321
49666,3
49688,4
49735,3.5
49772,4
49793,3.75
49822,3.143
49824,3.1
49910,3.75
49917,4
49932,3.667
49957,3
49961,3.75
50003,2
50005,2.5
50064,3
50068,3.706
50147,2
50158,2.5
50160,3.75
50189,1.167
50274,3.5
50354,3
50356,3
50440,2
50442,3.125
50445,2.5
50514,3.5
50601,2.778
50610,4
50613,4.5
50658,4
50685,3.833
50740,3.833
50792,2.25
50794,3.1
50796,2
50798,1.125
50800,2.5
50802,3
50804,3.5
50806,1
50842,4.5
50851,4.5
50872,3.868
50912,2.938
50923,2.25
50942,3.5
50954,1
50999,5
51024,3.167
51037,3
51077,2.25
51080,3.562
51082,2
51084,3.1
51086,2.929
51088,3
51091,3.5
51167,4.5
51174,3.5
51255,4
51314,4.5
51357,4
51412,2.821
51471,3
51498,3.25
51540,3.711
51545,2.5
51562,4
51573,3
51575,2.3
51662,3.681
51666,2
51694,3.5
51698,3
51705,4.25
51709,4
51834,2.917
51884,3.667
51903,2.5
51925,3.5
51927,3.25
51931,4.1
51933,2.5
51935,3.86
51937,2.5
51939,3.083
52042,2.5
52241,3.25
52245,3.088
52279,1.5
52281,3.426
52283,2.5
52287,3.545
52299,3.5
52319,3.571
52328,3.643
52375,3.5
52435,3.591
52458,3.15
52462,3
52579,3.25
52604,3.667
52644,3.75
52668,4
52694,2.875
52712,2.333
52715,2
52722,3
52724,3
52730,1.5
52767,4
52784,4
52831,3.5
52867,4
52885,3.778
52950,2.5
52952,4
52967,3.625
52973,3.654
52975,3.5
53000,3.595
53022,3.75
53024,3.875
53121,3.024
53123,3.944
53125,3.438
53127,2.875
53129,4
53138,3.5
53140,3.75
53143,2
53161,3
53280,5
53318,3.25
53322,3.485
53326,2
53355,5
53435,2
53447,4
53450,1.5
53453,0.5
53460,3.5
53464,2.575
53466,2.833
53468,3.286
53519,3.135
53550,3.333
53574,4
53578,5
53808,2
53883,4.5
53894,3.714
53921,3.5
53953,3.16
53956,3.25
53972,3.406
53974,2.333
53993,2.538
53996,3.346
54001,3.862
54004,3.455
54116,3.25
54121,3
54185,3.75
54190,4.045
54256,3.143
54259,3.603
54272,3.62
54274,0.5
54276,3.25
54281,3.5
54286,3.698
54354,4
54372,3.833
54503,3.864
54617,3.5
54648,2.7
54686,3
54732,2.833
54734,2.5
54736,3.812
54745,3.25
54768,0.5
54771,3
54780,3.167
54785,3.25
54787,3.5
54796,3.5
54881,3.917
54908,2
54910,4
54934,0.5
54962,2.5
54995,3.795
54997,4.06
54999,3.458
55020,4.5
55036,2.5
55052,3.538
55061,1
55067,3.5
55069,4
55071,4
55080,3.25
55094,3.5
55110,3
55112,4
55116,2.667
55118,4.026
55156,4
55167,4.625
55190,3
55205,2.5
55207,3
55232,2.95
55241,2.667
55245,3.25
55247,3.902
55250,2.667
55253,3.75
55259,1
55261,2.5
55267,3.389
55269,3.429
55272,3.75
55274,2.75
55276,3.912
55278,4.25
55280,3.562
55282,3.182
55290,3.45
55292,0.75
55294,2.5
55363,4.1
55391,4.5
55442,4.182
55444,4.167
55451,3.5
55492,4
55553,2.333
